64;6;20.02.2019 10:00:00;3;Feld3;Pritsch Perfekt;Barfuss Bethlehem;Okipoki;20;10;0;0;0;0
65;6;20.02.2019 10:00:00;4;Feld4;Ned wirklich;Springmaeuse;Gegen Gegen Gegen;25;7;0;0;0;0
66;6;20.02.2019 10:00:00;5;Feld5;Melli und die starken Maenner;5010 HW Einsatz;LAG BVB;17;9;0;0;0;0
67;7;20.02.2019 10:10:00;7;Feld7;Schmettbos;Die Beachboys;Foi am Sand;12;19;0;0;0;0
68;7;20.02.2019 10:10:00;8;Feld8;Namenlose Qualitaet;Ich und die 3 Hansln;Stieglitz;5;20;0;0;0;0
69;7;20.02.2019 10:10:00;9;Feld9;Du WerRegenZone;Die supercoolsten Megacoolen;Scharf aber out;22;11;0;0;0;0
70;7;20.02.2019 10:10:00;10;Feld10;Carpe Noctem;Schluckspecht GmbH;Truthtrain;21;7;0;0;0;0
71;7;20.02.2019 10:10:00;11;Feld11;Die Wuerstel sind fertig;Auf Ex;1 Meter no;13;13;0;0;0;0
72;7;20.02.2019 10:10:00;1;Feld1;20 zwequschte Zwetschken;Die TSVour;SK Lation;12;18;0;0;0;0
73;7;20.02.2019 10:10:00;2;Feld2;Springginkerl;Bombig Beerig;Superkalefragelistigexoialigestis;18;12;0;0;0;0
74;7;20.02.2019 10:10:00;3;Feld3;Waterlemons;Nimm na du i hob na fix;LeitWollHofRyll;23;13;0;0;0;0
75;7;20.02.2019 10:10:00;4;Feld4;Freibier auf Feld 1;In Team;Barfuss Bethlehem;14;17;0;0;0;0
76;7;20.02.2019 10:10:00;5;Feld5;Hello Kitty;Beachrockers;Springmaeuse;19;11;0;0;0;0
77;7;20.02.2019 10:10:00;6;Feld6;Bananablue;Mir is wuascht;5010 HW Einsatz;22;10;0;0;0;0
78;8;20.02.2019 10:20:00;8;Feld8;The Best Losers;Eisen;Schmettbos;11;9;0;0;0;0
79;8;20.02.2019 10:20:00;9;Feld9;Ratsherrn Allstarts;Wuedsaubande;Namenlose Qualitaet;17;14;0;0;0;0
80;8;20.02.2019 10:20:00;10;Feld10;Pancakesmashers;Sandviper;Du WerRegenZone;6;18;0;0;0;0
81;8;20.02.2019 10:20:00;11;Feld11;Die gestiefelten Muskelkater;Netninjas;Carpe Noctem;18;16;0;0;0;0
82;8;20.02.2019 10:20:00;1;Feld1;Volleybaerenbande;Black Cat Volleyteam;Die Wuerstel sind fertig;24;13;0;0;0;0
83;8;20.02.2019 10:20:00;2;Feld2;Moes Hoes;Haribus;20 zwequschte Zwetschken;11;18;0;0;0;0
84;8;20.02.2019 10:20:00;3;Feld3;Winterzauber 4.0;Die vier Fragezeichen;Springginkerl;8;21;0;0;0;0
85;8;20.02.2019 10:20:00;4;Feld4;Kimbo und die Bimbos;Unblockable;Waterlemons;7;20;0;0;0;0
86;8;20.02.2019 10:20:00;5;Feld5;Okipoki;Pritsch Perfekt;Freibier auf Feld 1;10;16;0;0;0;0
87;8;20.02.2019 10:20:00;6;Feld6;Gegen Gegen Gegen;Ned wirklich;Hello Kitty;6;33;0;0;0;0
88;8;20.02.2019 10:20:00;7;Feld7;LAG BVB;Melli und die starken Maenner;Bananablue;9;20;0;0;0;0
89;9;20.02.2019 10:30:00;9;Feld9;Foi am Sand;Die Beachboys;Schmettbos;13;14;0;0;0;0
90;9;20.02.2019 10:30:00;10;Feld10;Stieglitz;Ich und die 3 Hansln;Namenlose Qualitaet;8;19;0;0;0;0
91;9;20.02.2019 10:30:00;11;Feld11;Scharf aber out;Die supercoolsten Megacoolen;Du WerRegenZone;23;7;0;0;0;0
92;9;20.02.2019 10:30:00;1;Feld1;Truthtrain;Schluckspecht GmbH;Carpe Noctem;16;13;0;0;0;0
93;9;20.02.2019 10:30:00;2;Feld2;1 Meter no;Auf Ex;Die Wuerstel sind fertig;23;12;0;0;0;0
94;9;20.02.2019 10:30:00;3;Feld3;SK Lation;Die TSVour;20 zwequschte Zwetschken;19;17;0;0;0;0
95;9;20.02.2019 10:30:00;4;Feld4;Superkalefragelistigexoialigestis;Bombig Beerig;Springginkerl;11;19;0;0;0;0
96;9;20.02.2019 10:30:00;5;Feld5;LeitWollHofRyll;Nimm na du i hob na fix;Waterlemons;20;8;0;0;0;0
97;9;20.02.2019 10:30:00;6;Feld6;Barfuss Bethlehem;In Team;Freibier auf Feld 1;8;26;0;0;0;0
98;9;20.02.2019 10:30:00;7;Feld7;Springmaeuse;Beachrockers;Hello Kitty;11;25;0;0;0;0
99;9;20.02.2019 10:30:00;8;Feld8;5010 HW Einsatz;Mir is wuascht;Bananablue;18;12;0;0;0;0
100;10;20.02.2019 10:40:00;10;Feld10;Schmettbos;The Best Losers;Die Beachboys;25;7;0;0;0;0
101;10;20.02.2019 10:40:00;11;Feld11;Namenlose Qualitaet;Ratsherrn Allstarts;Ich und die 3 Hansln;11;18;0;0;0;0
102;10;20.02.2019 10:40:00;1;Feld1;Du WerRegenZone;Pancakesmashers;Die supercoolsten Megacoolen;20;12;0;0;0;0
103;10;20.02.2019 10:40:00;2;Feld2;Carpe Noctem;Die gestiefelten Muskelkater;Schluckspecht GmbH;23;9;0;0;0;0
104;10;20.02.2019 10:40:00;3;Feld3;Die Wuerstel sind fertig;Volleybaerenbande;Auf Ex;11;18;0;0;0;0
105;10;20.02.2019 10:40:00;4;Feld4;20 zwequschte Zwetschken;Moes Hoes;Die TSVour;17;17;0;0;0;0
106;10;20.02.2019 10:40:00;5;Feld5;Springginkerl;Winterzauber 4.0;Bombig Beerig;17;14;0;0;0;0
107;10;20.02.2019 10:40:00;6;Feld6;Waterlemons;Kimbo und die Bimbos;Nimm na du i hob na fix;18;12;0;0;0;0
108;10;20.02.2019 10:40:00;7;Feld7;Freibier auf Feld 1;Okipoki;In Team;15;18;0;0;0;0
109;10;20.02.2019 10:40:00;8;Feld8;Hello Kitty;Gegen Gegen Gegen;Beachrockers;25;7;0;0;0;0
110;10;20.02.2019 10:40:00;9;Feld9;Bananablue;LAG BVB;Mir is wuascht;18;10;0;0;0;0
